benchmark	max_heap	init_heap	min_heap	gc_name	exec_time
serial	64	64	128	UseParallelGC	0.98
serial	64	64	160	UseParallelGC	0.22
serial	64	64	192	UseParallelGC	0.24
serial	64	64	224	UseParallelGC	0.16
serial	64	64	256	UseParallelGC	0.6
serial	64	64	512	UseParallelGC	0.27
serial	96	16	16	UseParallelGC	0.21
serial	96	16	32	UseParallelGC	0.3
serial	96	16	48	UseParallelGC	0.65
serial	96	16	64	UseParallelGC	0.25
serial	96	16	96	UseParallelGC	0.2
serial	96	16	128	UseParallelGC	0.16
serial	96	16	160	UseParallelGC	0.17
serial	96	16	192	UseParallelGC	0.24
serial	96	16	224	UseParallelGC	0.19
serial	96	16	256	UseParallelGC	0.25
serial	96	16	512	UseParallelGC	0.17
serial	96	32	16	UseParallelGC	0.22
serial	96	32	32	UseParallelGC	0.23
serial	96	32	48	UseParallelGC	0.19
serial	96	32	64	UseParallelGC	0.19
serial	96	32	96	UseParallelGC	0.23
serial	96	32	128	UseParallelGC	0.26
serial	96	32	160	UseParallelGC	0.19
serial	96	32	192	UseParallelGC	0.19
serial	96	32	224	UseParallelGC	0.18
serial	96	32	256	UseParallelGC	0.23
serial	96	32	512	UseParallelGC	0.19
serial	96	48	16	UseParallelGC	0.26
serial	96	48	32	UseParallelGC	0.25
serial	96	48	48	UseParallelGC	0.2
serial	96	48	64	UseParallelGC	0.2
serial	96	48	96	UseParallelGC	0.18
serial	96	48	128	UseParallelGC	0.19
serial	96	48	160	UseParallelGC	0.17
serial	96	48	192	UseParallelGC	0.22
serial	96	48	224	UseParallelGC	0.2
serial	96	48	256	UseParallelGC	0.28
serial	96	48	512	UseParallelGC	0.24
serial	96	64	16	UseParallelGC	0.24
serial	96	64	32	UseParallelGC	0.26
serial	96	64	48	UseParallelGC	0.3
serial	96	64	64	UseParallelGC	0.21
serial	96	64	96	UseParallelGC	0.22
serial	96	64	128	UseParallelGC	0.28
serial	96	64	160	UseParallelGC	0.26
serial	96	64	192	UseParallelGC	0.19
serial	96	64	224	UseParallelGC	0.2
serial	96	64	256	UseParallelGC	0.19
serial	96	64	512	UseParallelGC	0.21
serial	96	96	16	UseParallelGC	0.24
serial	96	96	32	UseParallelGC	0.28
serial	96	96	48	UseParallelGC	0.21
serial	96	96	64	UseParallelGC	0.18
serial	96	96	96	UseParallelGC	0.22
serial	96	96	128	UseParallelGC	0.21
serial	96	96	160	UseParallelGC	0.19
serial	96	96	192	UseParallelGC	0.19
serial	96	96	224	UseParallelGC	0.24
serial	96	96	256	UseParallelGC	0.15
serial	96	96	512	UseParallelGC	0.28
serial	128	16	16	UseParallelGC	0.22
serial	128	16	32	UseParallelGC	0.35
serial	128	16	48	UseParallelGC	0.53
serial	128	16	64	UseParallelGC	0.3
serial	128	16	96	UseParallelGC	0.2
serial	128	16	128	UseParallelGC	0.16
serial	128	16	160	UseParallelGC	0.2
serial	128	16	192	UseParallelGC	0.17
serial	128	16	224	UseParallelGC	0.15
serial	128	16	256	UseParallelGC	0.24
serial	128	16	512	UseParallelGC	0.22
serial	128	32	16	UseParallelGC	0.2
serial	128	32	32	UseParallelGC	0.29
serial	128	32	48	UseParallelGC	0.23
serial	128	32	64	UseParallelGC	0.34
serial	128	32	96	UseParallelGC	1.13
serial	128	32	128	UseParallelGC	0.2
serial	128	32	160	UseParallelGC	0.24
serial	128	32	192	UseParallelGC	0.22
serial	128	32	224	UseParallelGC	0.22
serial	128	32	256	UseParallelGC	0.24
serial	128	32	512	UseParallelGC	0.21
serial	128	48	16	UseParallelGC	0.19
serial	128	48	32	UseParallelGC	0.7
serial	128	48	48	UseParallelGC	0.21
serial	128	48	64	UseParallelGC	0.22
serial	128	48	96	UseParallelGC	0.19
serial	128	48	128	UseParallelGC	0.21
serial	128	48	160	UseParallelGC	0.21
serial	128	48	192	UseParallelGC	0.22
serial	128	48	224	UseParallelGC	0.19
serial	128	48	256	UseParallelGC	0.24
serial	128	48	512	UseParallelGC	0.21
serial	128	64	16	UseParallelGC	0.23
serial	128	64	32	UseParallelGC	1.11
serial	128	64	48	UseParallelGC	0.26
serial	128	64	64	UseParallelGC	0.27
serial	128	64	96	UseParallelGC	0.23
serial	128	64	128	UseParallelGC	0.23
serial	128	64	160	UseParallelGC	0.2
serial	128	64	192	UseParallelGC	0.28
serial	128	64	224	UseParallelGC	0.26
serial	128	64	256	UseParallelGC	0.21
serial	128	64	512	UseParallelGC	0.2
serial	128	96	16	UseParallelGC	0.27
serial	128	96	32	UseParallelGC	0.27
serial	128	96	48	UseParallelGC	0.32
serial	128	96	64	UseParallelGC	0.25
serial	128	96	96	UseParallelGC	0.23
serial	128	96	128	UseParallelGC	0.23
serial	128	96	160	UseParallelGC	0.23
serial	128	96	192	UseParallelGC	0.26
serial	128	96	224	UseParallelGC	0.24
serial	128	96	256	UseParallelGC	0.27
serial	128	96	512	UseParallelGC	0.22
serial	128	128	16	UseParallelGC	0.25
serial	128	128	32	UseParallelGC	0.3
serial	128	128	48	UseParallelGC	0.26
serial	128	128	64	UseParallelGC	0.26
serial	128	128	96	UseParallelGC	0.2
serial	128	128	128	UseParallelGC	0.24
serial	128	128	160	UseParallelGC	0.21
serial	128	128	192	UseParallelGC	0.21
serial	128	128	224	UseParallelGC	0.24
serial	128	128	256	UseParallelGC	0.24
serial	128	128	512	UseParallelGC	0.21
serial	160	16	16	UseParallelGC	0.21
serial	160	16	32	UseParallelGC	0.3
serial	160	16	48	UseParallelGC	0.23
serial	160	16	64	UseParallelGC	0.25
serial	160	16	96	UseParallelGC	0.27
serial	160	16	128	UseParallelGC	0.18
serial	160	16	160	UseParallelGC	0.18
serial	160	16	192	UseParallelGC	0.27
serial	160	16	224	UseParallelGC	0.18
serial	160	16	256	UseParallelGC	0.18
serial	160	16	512	UseParallelGC	0.22
serial	160	32	16	UseParallelGC	0.24
