benchmark	max_heap	init_heap	min_heap	gc_name	exec_time
compress	64	64	512	UseParallelGC	0.05
compress	96	16	16	UseParallelGC	0.06
compress	96	16	32	UseParallelGC	0.05
compress	96	16	48	UseParallelGC	0.08
compress	96	16	64	UseParallelGC	0.05
compress	96	16	96	UseParallelGC	0.07
compress	96	16	128	UseParallelGC	0.06
compress	96	16	160	UseParallelGC	0.08
compress	96	16	192	UseParallelGC	0.07
compress	96	16	224	UseParallelGC	0.08
compress	96	16	256	UseParallelGC	0.07
compress	96	16	512	UseParallelGC	0.06
compress	96	32	16	UseParallelGC	0.04
compress	96	32	32	UseParallelGC	0.07
compress	96	32	48	UseParallelGC	0.09
compress	96	32	64	UseParallelGC	0.06
compress	96	32	96	UseParallelGC	0.06
compress	96	32	128	UseParallelGC	0.06
compress	96	32	160	UseParallelGC	0.05
compress	96	32	192	UseParallelGC	0.07
compress	96	32	224	UseParallelGC	0.06
compress	96	32	256	UseParallelGC	0.05
compress	96	32	512	UseParallelGC	0.09
compress	96	48	16	UseParallelGC	0.04
compress	96	48	32	UseParallelGC	0.07
compress	96	48	48	UseParallelGC	0.07
compress	96	48	64	UseParallelGC	0.07
compress	96	48	96	UseParallelGC	0.06
compress	96	48	128	UseParallelGC	0.06
compress	96	48	160	UseParallelGC	0.04
compress	96	48	192	UseParallelGC	0.04
compress	96	48	224	UseParallelGC	0.06
compress	96	48	256	UseParallelGC	0.05
compress	96	48	512	UseParallelGC	0.05
compress	96	64	16	UseParallelGC	0.06
compress	96	64	32	UseParallelGC	0.09
compress	96	64	48	UseParallelGC	0.08
compress	96	64	64	UseParallelGC	0.07
compress	96	64	96	UseParallelGC	0.05
compress	96	64	128	UseParallelGC	0.08
compress	96	64	160	UseParallelGC	0.06
compress	96	64	192	UseParallelGC	0.06
compress	96	64	224	UseParallelGC	0.06
compress	96	64	256	UseParallelGC	0.05
compress	96	64	512	UseParallelGC	0.06
compress	96	96	16	UseParallelGC	0.06
compress	96	96	32	UseParallelGC	0.04
compress	96	96	48	UseParallelGC	0.06
compress	96	96	64	UseParallelGC	0.08
compress	96	96	96	UseParallelGC	0.07
compress	96	96	128	UseParallelGC	0.08
compress	96	96	160	UseParallelGC	0.09
compress	96	96	192	UseParallelGC	0.1
compress	96	96	224	UseParallelGC	0.08
compress	96	96	256	UseParallelGC	0.08
compress	96	96	512	UseParallelGC	0.06
compress	128	16	16	UseParallelGC	2.17
compress	128	16	32	UseParallelGC	2.26
compress	128	16	48	UseParallelGC	0.09
compress	128	16	64	UseParallelGC	0.09
compress	128	16	96	UseParallelGC	0.12
compress	128	16	128	UseParallelGC	0.16
compress	128	16	160	UseParallelGC	0.15
compress	128	16	192	UseParallelGC	0.17
compress	128	16	224	UseParallelGC	0.14
compress	128	16	256	UseParallelGC	0.14
compress	128	16	512	UseParallelGC	0.56
compress	128	32	16	UseParallelGC	1.52
compress	128	32	32	UseParallelGC	0.79
compress	128	32	48	UseParallelGC	0.64
compress	128	32	64	UseParallelGC	0.13
compress	128	32	96	UseParallelGC	0.13
compress	128	32	128	UseParallelGC	0.14
compress	128	32	160	UseParallelGC	0.15
compress	128	32	192	UseParallelGC	0.15
compress	128	32	224	UseParallelGC	0.13
compress	128	32	256	UseParallelGC	0.14
compress	128	32	512	UseParallelGC	0.16
compress	128	48	16	UseParallelGC	1.17
compress	128	48	32	UseParallelGC	1.31
compress	128	48	48	UseParallelGC	1.06
compress	128	48	64	UseParallelGC	0.27
compress	128	48	96	UseParallelGC	0.16
compress	128	48	128	UseParallelGC	0.14
compress	128	48	160	UseParallelGC	0.11
compress	128	48	192	UseParallelGC	0.15
compress	128	48	224	UseParallelGC	0.19
compress	128	48	256	UseParallelGC	0.13
compress	128	48	512	UseParallelGC	0.12
compress	128	64	16	UseParallelGC	0.52
compress	128	64	32	UseParallelGC	0.16
compress	128	64	48	UseParallelGC	0.62
compress	128	64	64	UseParallelGC	0.65
compress	128	64	96	UseParallelGC	0.15
compress	128	64	128	UseParallelGC	0.15
compress	128	64	160	UseParallelGC	0.15
compress	128	64	192	UseParallelGC	0.13
compress	128	64	224	UseParallelGC	0.09
compress	128	64	256	UseParallelGC	0.17
compress	128	64	512	UseParallelGC	0.14
compress	128	96	16	UseParallelGC	0.13
compress	128	96	32	UseParallelGC	0.18
compress	128	96	48	UseParallelGC	0.24
compress	128	96	64	UseParallelGC	0.23
compress	128	96	96	UseParallelGC	0.21
compress	128	96	128	UseParallelGC	0.11
compress	128	96	160	UseParallelGC	0.13
compress	128	96	192	UseParallelGC	0.16
compress	128	96	224	UseParallelGC	0.14
compress	128	96	256	UseParallelGC	0.11
compress	128	96	512	UseParallelGC	0.14
compress	128	128	16	UseParallelGC	0.19
compress	128	128	32	UseParallelGC	0.65
compress	128	128	48	UseParallelGC	0.66
compress	128	128	64	UseParallelGC	0.49
compress	128	128	96	UseParallelGC	0.22
compress	128	128	128	UseParallelGC	0.15
compress	128	128	160	UseParallelGC	0.17
compress	128	128	192	UseParallelGC	0.17
compress	128	128	224	UseParallelGC	0.14
compress	128	128	256	UseParallelGC	0.15
compress	128	128	512	UseParallelGC	0.14
compress	160	16	16	UseParallelGC	0.13
compress	160	16	32	UseParallelGC	0.31
compress	160	16	48	UseParallelGC	0.71
compress	160	16	64	UseParallelGC	0.27
compress	160	16	96	UseParallelGC	0.1
compress	160	16	128	UseParallelGC	0.09
compress	160	16	160	UseParallelGC	0.2
compress	160	16	192	UseParallelGC	0.22
compress	160	16	224	UseParallelGC	0.17
compress	160	16	256	UseParallelGC	0.18
compress	160	16	512	UseParallelGC	0.18
compress	160	32	16	UseParallelGC	0.98
compress	160	32	32	UseParallelGC	0.16
compress	160	32	48	UseParallelGC	0.19
compress	160	32	64	UseParallelGC	0.24
compress	160	32	96	UseParallelGC	0.11
compress	160	32	128	UseParallelGC	0.16
compress	160	32	160	UseParallelGC	0.16
compress	160	32	192	UseParallelGC	0.17
compress	160	32	224	UseParallelGC	0.22
compress	160	32	256	UseParallelGC	0.18
compress	160	32	512	UseParallelGC	0.19
compress	160	48	16	UseParallelGC	0.2
compress	160	48	32	UseParallelGC	0.16
compress	160	48	48	UseParallelGC	0.17
compress	160	48	64	UseParallelGC	0.24
compress	160	48	96	UseParallelGC	0.16
compress	160	48	128	UseParallelGC	0.16
compress	160	48	160	UseParallelGC	0.12
compress	160	48	192	UseParallelGC	0.18
compress	160	48	224	UseParallelGC	0.15
compress	160	48	256	UseParallelGC	0.13
compress	160	48	512	UseParallelGC	0.14
compress	160	64	16	UseParallelGC	0.14
compress	160	64	32	UseParallelGC	0.2
compress	160	64	48	UseParallelGC	0.14
compress	160	64	64	UseParallelGC	0.15
compress	160	64	96	UseParallelGC	0.16
compress	160	64	128	UseParallelGC	0.12
compress	160	64	160	UseParallelGC	0.11
compress	160	64	192	UseParallelGC	0.13
compress	160	64	224	UseParallelGC	0.08
compress	160	64	256	UseParallelGC	0.19
compress	160	64	512	UseParallelGC	0.1
compress	160	96	16	UseParallelGC	0.11
compress	160	96	32	UseParallelGC	0.14
compress	160	96	48	UseParallelGC	0.22
compress	160	96	64	UseParallelGC	0.16
compress	160	96	96	UseParallelGC	0.27
compress	160	96	128	UseParallelGC	0.2
compress	160	96	160	UseParallelGC	0.12
compress	160	96	192	UseParallelGC	0.19
compress	160	96	224	UseParallelGC	0.21
compress	160	96	256	UseParallelGC	0.16
compress	160	96	512	UseParallelGC	0.12
compress	160	128	16	UseParallelGC	0.15
compress	160	128	32	UseParallelGC	0.18
compress	160	128	48	UseParallelGC	0.18
compress	160	128	64	UseParallelGC	0.17
compress	160	128	96	UseParallelGC	0.18
compress	160	128	128	UseParallelGC	0.15
compress	160	128	160	UseParallelGC	0.12
compress	160	128	192	UseParallelGC	0.14
compress	160	128	224	UseParallelGC	0.15
compress	160	128	256	UseParallelGC	0.1
compress	160	128	512	UseParallelGC	0.1
compress	160	160	16	UseParallelGC	0.21
compress	160	160	32	UseParallelGC	0.15
compress	160	160	48	UseParallelGC	0.22
compress	160	160	64	UseParallelGC	0.23
compress	160	160	96	UseParallelGC	0.19
compress	160	160	128	UseParallelGC	0.2
compress	160	160	160	UseParallelGC	0.26
compress	160	160	192	UseParallelGC	0.22
compress	160	160	224	UseParallelGC	0.18
compress	160	160	256	UseParallelGC	0.22
compress	160	160	512	UseParallelGC	0.19
compress	192	16	16	UseParallelGC	0.12
compress	192	16	32	UseParallelGC	0.15
compress	192	16	48	UseParallelGC	0.13
compress	192	16	64	UseParallelGC	0.2
compress	192	16	96	UseParallelGC	0.19
compress	192	16	128	UseParallelGC	0.14
compress	192	16	160	UseParallelGC	0.2
compress	192	16	192	UseParallelGC	0.17
compress	192	16	224	UseParallelGC	0.19
compress	192	16	256	UseParallelGC	0.2
compress	192	16	512	UseParallelGC	0.22
compress	192	32	16	UseParallelGC	0.18
compress	192	32	32	UseParallelGC	0.17
compress	192	32	48	UseParallelGC	0.11
compress	192	32	64	UseParallelGC	0.17
compress	192	32	96	UseParallelGC	0.25
compress	192	32	128	UseParallelGC	0.12
compress	192	32	160	UseParallelGC	0.14
compress	192	32	192	UseParallelGC	0.13
compress	192	32	224	UseParallelGC	0.19
compress	192	32	256	UseParallelGC	0.14
compress	192	32	512	UseParallelGC	0.13
compress	192	48	16	UseParallelGC	0.16
compress	192	48	32	UseParallelGC	0.13
compress	192	48	48	UseParallelGC	0.1
compress	192	48	64	UseParallelGC	0.15
compress	192	48	96	UseParallelGC	0.18
compress	192	48	128	UseParallelGC	0.2
compress	192	48	160	UseParallelGC	0.16
compress	192	48	192	UseParallelGC	0.18
compress	192	48	224	UseParallelGC	0.18
compress	192	48	256	UseParallelGC	0.12
compress	192	48	512	UseParallelGC	0.13
compress	192	64	16	UseParallelGC	0.27
compress	192	64	32	UseParallelGC	0.12
compress	192	64	48	UseParallelGC	0.1
compress	192	64	64	UseParallelGC	0.14
compress	192	64	96	UseParallelGC	0.2
compress	192	64	128	UseParallelGC	0.15
compress	192	64	160	UseParallelGC	0.18
compress	192	64	192	UseParallelGC	0.13
compress	192	64	224	UseParallelGC	0.13
compress	192	64	256	UseParallelGC	0.12
compress	192	64	512	UseParallelGC	0.15
compress	192	96	16	UseParallelGC	0.17
compress	192	96	32	UseParallelGC	0.09
compress	192	96	48	UseParallelGC	0.12
compress	192	96	64	UseParallelGC	0.16
compress	192	96	96	UseParallelGC	0.16
compress	192	96	128	UseParallelGC	0.17
compress	192	96	160	UseParallelGC	0.24
compress	192	96	192	UseParallelGC	0.18
compress	192	96	224	UseParallelGC	0.12
compress	192	96	256	UseParallelGC	0.11
compress	192	96	512	UseParallelGC	0.18
compress	192	128	16	UseParallelGC	0.15
compress	192	128	32	UseParallelGC	0.13
compress	192	128	48	UseParallelGC	0.15
compress	192	128	64	UseParallelGC	0.22
compress	192	128	96	UseParallelGC	0.22
compress	192	128	128	UseParallelGC	0.2
compress	192	128	160	UseParallelGC	0.21
compress	192	128	192	UseParallelGC	0.14
compress	192	128	224	UseParallelGC	0.13
compress	192	128	256	UseParallelGC	0.17
compress	192	128	512	UseParallelGC	0.2
compress	192	160	16	UseParallelGC	0.16
compress	192	160	32	UseParallelGC	0.13
compress	192	160	48	UseParallelGC	0.17
compress	192	160	64	UseParallelGC	0.16
compress	192	160	96	UseParallelGC	0.2
compress	192	160	128	UseParallelGC	0.2
compress	192	160	160	UseParallelGC	0.2
compress	192	160	192	UseParallelGC	0.21
compress	192	160	224	UseParallelGC	0.19
compress	192	160	256	UseParallelGC	0.18
compress	192	160	512	UseParallelGC	0.23
compress	192	192	16	UseParallelGC	0.12
compress	192	192	32	UseParallelGC	0.15
compress	192	192	48	UseParallelGC	0.13
compress	192	192	64	UseParallelGC	0.18
compress	192	192	96	UseParallelGC	0.15
compress	192	192	128	UseParallelGC	0.24
compress	192	192	160	UseParallelGC	0.25
compress	192	192	192	UseParallelGC	0.19
compress	192	192	224	UseParallelGC	0.17
compress	192	192	256	UseParallelGC	0.21
compress	192	192	512	UseParallelGC	0.28
compress	224	16	16	UseParallelGC	0.22
compress	224	16	32	UseParallelGC	0.11
compress	224	16	48	UseParallelGC	0.12
compress	224	16	64	UseParallelGC	0.07
compress	224	16	96	UseParallelGC	0.17
compress	224	16	128	UseParallelGC	0.15
compress	224	16	160	UseParallelGC	0.09
compress	224	16	192	UseParallelGC	0.09
compress	224	16	224	UseParallelGC	0.12
compress	224	16	256	UseParallelGC	0.12
compress	224	16	512	UseParallelGC	0.13
compress	224	32	16	UseParallelGC	0.12
compress	224	32	32	UseParallelGC	0.12
compress	224	32	48	UseParallelGC	0.11
compress	224	32	64	UseParallelGC	0.17
compress	224	32	96	UseParallelGC	0.4
compress	224	32	128	UseParallelGC	0.15
compress	224	32	160	UseParallelGC	0.17
compress	224	32	192	UseParallelGC	0.1
compress	224	32	224	UseParallelGC	0.13
compress	224	32	256	UseParallelGC	0.13
compress	224	32	512	UseParallelGC	0.17
compress	224	48	16	UseParallelGC	0.16
compress	224	48	32	UseParallelGC	0.08
compress	224	48	48	UseParallelGC	0.1
compress	224	48	64	UseParallelGC	0.1
compress	224	48	96	UseParallelGC	0.14
compress	224	48	128	UseParallelGC	0.17
compress	224	48	160	UseParallelGC	0.14
compress	224	48	192	UseParallelGC	0.14
compress	224	48	224	UseParallelGC	0.12
compress	224	48	256	UseParallelGC	0.11
compress	224	48	512	UseParallelGC	0.14
compress	224	64	16	UseParallelGC	0.1
compress	224	64	32	UseParallelGC	0.11
compress	224	64	48	UseParallelGC	0.1
compress	224	64	64	UseParallelGC	0.14
compress	224	64	96	UseParallelGC	0.17
compress	224	64	128	UseParallelGC	0.16
compress	224	64	160	UseParallelGC	0.18
compress	224	64	192	UseParallelGC	0.13
compress	224	64	224	UseParallelGC	0.16
compress	224	64	256	UseParallelGC	0.13
compress	224	64	512	UseParallelGC	0.11
compress	224	96	16	UseParallelGC	0.14
compress	224	96	32	UseParallelGC	0.09
compress	224	96	48	UseParallelGC	0.11
compress	224	96	64	UseParallelGC	0.12
compress	224	96	96	UseParallelGC	0.24
compress	224	96	128	UseParallelGC	0.16
compress	224	96	160	UseParallelGC	0.18
compress	224	96	192	UseParallelGC	0.18
compress	224	96	224	UseParallelGC	0.17
compress	224	96	256	UseParallelGC	0.11
compress	224	96	512	UseParallelGC	0.17
compress	224	128	16	UseParallelGC	0.09
compress	224	128	32	UseParallelGC	0.09
compress	224	128	48	UseParallelGC	0.07
compress	224	128	64	UseParallelGC	0.13
compress	224	128	96	UseParallelGC	0.15
compress	224	128	128	UseParallelGC	0.13
compress	224	128	160	UseParallelGC	0.15
compress	224	128	192	UseParallelGC	0.2
compress	224	128	224	UseParallelGC	0.12
compress	224	128	256	UseParallelGC	0.14
compress	224	128	512	UseParallelGC	0.13
compress	224	160	16	UseParallelGC	0.13
compress	224	160	32	UseParallelGC	0.1
compress	224	160	48	UseParallelGC	0.12
compress	224	160	64	UseParallelGC	0.1
compress	224	160	96	UseParallelGC	0.14
compress	224	160	128	UseParallelGC	0.2
compress	224	160	160	UseParallelGC	0.21
compress	224	160	192	UseParallelGC	0.18
compress	224	160	224	UseParallelGC	0.23
compress	224	160	256	UseParallelGC	0.2
compress	224	160	512	UseParallelGC	0.2
compress	224	192	16	UseParallelGC	0.16
compress	224	192	32	UseParallelGC	0.09
compress	224	192	48	UseParallelGC	0.11
compress	224	192	64	UseParallelGC	0.07
compress	224	192	96	UseParallelGC	0.13
compress	224	192	128	UseParallelGC	0.11
compress	224	192	160	UseParallelGC	0.16
compress	224	192	192	UseParallelGC	0.2
compress	224	192	224	UseParallelGC	0.15
compress	224	192	256	UseParallelGC	0.16
compress	224	192	512	UseParallelGC	0.18
compress	224	224	16	UseParallelGC	0.12
compress	224	224	32	UseParallelGC	0.14
compress	224	224	48	UseParallelGC	0.11
compress	224	224	64	UseParallelGC	0.08
compress	224	224	96	UseParallelGC	0.12
compress	224	224	128	UseParallelGC	0.2
compress	224	224	160	UseParallelGC	0.15
compress	224	224	192	UseParallelGC	0.17
compress	224	224	224	UseParallelGC	0.17
compress	224	224	256	UseParallelGC	0.18
compress	224	224	512	UseParallelGC	0.13
compress	256	16	16	UseParallelGC	0.1
compress	256	16	32	UseParallelGC	0.13
compress	256	16	48	UseParallelGC	0.17
compress	256	16	64	UseParallelGC	0.13
compress	256	16	96	UseParallelGC	0.14
compress	256	16	128	UseParallelGC	0.35
compress	256	16	160	UseParallelGC	0.19
compress	256	16	192	UseParallelGC	0.12
compress	256	16	224	UseParallelGC	0.12
compress	256	16	256	UseParallelGC	0.15
compress	256	16	512	UseParallelGC	0.2
compress	256	32	16	UseParallelGC	0.14
compress	256	32	32	UseParallelGC	0.14
compress	256	32	48	UseParallelGC	0.09
compress	256	32	64	UseParallelGC	0.12
compress	256	32	96	UseParallelGC	0.08
compress	256	32	128	UseParallelGC	0.13
compress	256	32	160	UseParallelGC	0.14
compress	256	32	192	UseParallelGC	0.12
compress	256	32	224	UseParallelGC	0.1
compress	256	32	256	UseParallelGC	0.13
compress	256	32	512	UseParallelGC	0.13
compress	256	48	16	UseParallelGC	0.14
compress	256	48	32	UseParallelGC	0.16
compress	256	48	48	UseParallelGC	0.09
compress	256	48	64	UseParallelGC	0.08
compress	256	48	96	UseParallelGC	0.14
compress	256	48	128	UseParallelGC	0.18
compress	256	48	160	UseParallelGC	0.16
compress	256	48	192	UseParallelGC	0.16
compress	256	48	224	UseParallelGC	0.13
compress	256	48	256	UseParallelGC	0.13
compress	256	48	512	UseParallelGC	0.1
compress	256	64	16	UseParallelGC	0.13
compress	256	64	32	UseParallelGC	0.14
compress	256	64	48	UseParallelGC	0.09
compress	256	64	64	UseParallelGC	0.11
compress	256	64	96	UseParallelGC	0.1
compress	256	64	128	UseParallelGC	0.16
compress	256	64	160	UseParallelGC	0.14
compress	256	64	192	UseParallelGC	0.17
compress	256	64	224	UseParallelGC	0.22
compress	256	64	256	UseParallelGC	0.14
compress	256	64	512	UseParallelGC	0.14
compress	256	96	16	UseParallelGC	0.17
compress	256	96	32	UseParallelGC	0.12
compress	256	96	48	UseParallelGC	0.11
compress	256	96	64	UseParallelGC	0.11
compress	256	96	96	UseParallelGC	0.16
compress	256	96	128	UseParallelGC	0.15
compress	256	96	160	UseParallelGC	0.16
compress	256	96	192	UseParallelGC	0.18
compress	256	96	224	UseParallelGC	0.21
compress	256	96	256	UseParallelGC	0.17
compress	256	96	512	UseParallelGC	0.13
compress	256	128	16	UseParallelGC	0.11
compress	256	128	32	UseParallelGC	0.12
compress	256	128	48	UseParallelGC	0.13
compress	256	128	64	UseParallelGC	0.16
compress	256	128	96	UseParallelGC	0.18
compress	256	128	128	UseParallelGC	0.16
compress	256	128	160	UseParallelGC	0.16
compress	256	128	192	UseParallelGC	0.17
compress	256	128	224	UseParallelGC	0.2
compress	256	128	256	UseParallelGC	0.19
compress	256	128	512	UseParallelGC	0.13
compress	256	160	16	UseParallelGC	0.2
compress	256	160	32	UseParallelGC	0.12
compress	256	160	48	UseParallelGC	0.1
compress	256	160	64	UseParallelGC	0.1
compress	256	160	96	UseParallelGC	0.08
compress	256	160	128	UseParallelGC	0.21
compress	256	160	160	UseParallelGC	0.13
compress	256	160	192	UseParallelGC	0.15
compress	256	160	224	UseParallelGC	0.21
compress	256	160	256	UseParallelGC	0.21
compress	256	160	512	UseParallelGC	0.19
compress	256	192	16	UseParallelGC	0.17
compress	256	192	32	UseParallelGC	0.09
compress	256	192	48	UseParallelGC	0.14
compress	256	192	64	UseParallelGC	0.1
compress	256	192	96	UseParallelGC	0.2
compress	256	192	128	UseParallelGC	0.14
compress	256	192	160	UseParallelGC	0.22
compress	256	192	192	UseParallelGC	0.16
compress	256	192	224	UseParallelGC	0.18
compress	256	192	256	UseParallelGC	0.14
compress	256	192	512	UseParallelGC	0.16
compress	256	224	16	UseParallelGC	0.09
compress	256	224	32	UseParallelGC	0.12
compress	256	224	48	UseParallelGC	0.1
compress	256	224	64	UseParallelGC	0.09
compress	256	224	96	UseParallelGC	0.15
compress	256	224	128	UseParallelGC	0.14
compress	256	224	160	UseParallelGC	0.16
compress	256	224	192	UseParallelGC	0.16
compress	256	224	224	UseParallelGC	0.18
compress	256	224	256	UseParallelGC	0.16
compress	256	224	512	UseParallelGC	0.21
compress	256	256	16	UseParallelGC	0.09
compress	256	256	32	UseParallelGC	0.09
compress	256	256	48	UseParallelGC	0.1
compress	256	256	64	UseParallelGC	0.13
compress	256	256	96	UseParallelGC	0.15
compress	256	256	128	UseParallelGC	0.2
compress	256	256	160	UseParallelGC	0.16
compress	256	256	192	UseParallelGC	0.16
compress	256	256	224	UseParallelGC	0.21
compress	256	256	256	UseParallelGC	0.19
compress	256	256	512	UseParallelGC	0.16
compress	512	16	16	UseParallelGC	0.15
compress	512	16	32	UseParallelGC	0.14
compress	512	16	48	UseParallelGC	0.2
compress	512	16	64	UseParallelGC	0.14
compress	512	16	96	UseParallelGC	0.17
compress	512	16	128	UseParallelGC	0.13
compress	512	16	160	UseParallelGC	0.13
compress	512	16	192	UseParallelGC	0.15
compress	512	16	224	UseParallelGC	0.14
compress	512	16	256	UseParallelGC	0.11
compress	512	16	512	UseParallelGC	0.18
compress	512	32	16	UseParallelGC	0.14
compress	512	32	32	UseParallelGC	0.12
compress	512	32	48	UseParallelGC	0.1
compress	512	32	64	UseParallelGC	0.13
compress	512	32	96	UseParallelGC	0.12
compress	512	32	128	UseParallelGC	0.12
compress	512	32	160	UseParallelGC	0.09
compress	512	32	192	UseParallelGC	0.11
compress	512	32	224	UseParallelGC	0.12
compress	512	32	256	UseParallelGC	0.13
compress	512	32	512	UseParallelGC	0.15
compress	512	48	16	UseParallelGC	0.12
compress	512	48	32	UseParallelGC	0.08
compress	512	48	48	UseParallelGC	0.13
compress	512	48	64	UseParallelGC	0.2
compress	512	48	96	UseParallelGC	0.08
compress	512	48	128	UseParallelGC	0.13
compress	512	48	160	UseParallelGC	0.1
compress	512	48	192	UseParallelGC	0.11
compress	512	48	224	UseParallelGC	0.15
compress	512	48	256	UseParallelGC	0.13
compress	512	48	512	UseParallelGC	0.09
compress	512	64	16	UseParallelGC	0.11
compress	512	64	32	UseParallelGC	0.08
compress	512	64	48	UseParallelGC	0.09
compress	512	64	64	UseParallelGC	0.2
compress	512	64	96	UseParallelGC	0.12
compress	512	64	128	UseParallelGC	0.18
compress	512	64	160	UseParallelGC	0.11
compress	512	64	192	UseParallelGC	0.12
compress	512	64	224	UseParallelGC	0.14
compress	512	64	256	UseParallelGC	0.1
compress	512	64	512	UseParallelGC	0.1
compress	512	96	16	UseParallelGC	0.13
compress	512	96	32	UseParallelGC	0.07
compress	512	96	48	UseParallelGC	0.11
compress	512	96	64	UseParallelGC	0.14
compress	512	96	96	UseParallelGC	0.11
compress	512	96	128	UseParallelGC	0.14
compress	512	96	160	UseParallelGC	0.2
compress	512	96	192	UseParallelGC	0.21
compress	512	96	224	UseParallelGC	0.09
compress	512	96	256	UseParallelGC	0.12
compress	512	96	512	UseParallelGC	0.16
compress	512	128	16	UseParallelGC	0.15
compress	512	128	32	UseParallelGC	0.1
compress	512	128	48	UseParallelGC	0.1
