benchmark	max_heap	init_heap	min_heap	gc_name	exec_time
helloworld	96	32	16	UseParallelGC	1.11
helloworld	96	32	32	UseParallelGC	0.89
helloworld	96	32	48	UseParallelGC	0.7
helloworld	96	32	64	UseParallelGC	0.64
helloworld	96	32	96	UseParallelGC	0.3
helloworld	96	32	128	UseParallelGC	0.28
helloworld	96	32	160	UseParallelGC	0.47
helloworld	96	32	192	UseParallelGC	0.39
helloworld	96	32	224	UseParallelGC	0.29
helloworld	96	32	256	UseParallelGC	0.43
helloworld	96	32	512	UseParallelGC	0.73
helloworld	96	48	16	UseParallelGC	1.1
helloworld	96	48	32	UseParallelGC	0.78
helloworld	96	48	48	UseParallelGC	0.73
helloworld	96	48	64	UseParallelGC	1.03
helloworld	96	48	96	UseParallelGC	0.69
helloworld	96	48	128	UseParallelGC	0.66
helloworld	96	48	160	UseParallelGC	0.41
helloworld	96	48	192	UseParallelGC	0.37
helloworld	96	48	224	UseParallelGC	0.67
helloworld	96	48	256	UseParallelGC	0.61
helloworld	96	48	512	UseParallelGC	0.74
helloworld	96	64	16	UseParallelGC	0.99
helloworld	96	64	32	UseParallelGC	0.88
helloworld	96	64	48	UseParallelGC	0.83
helloworld	96	64	64	UseParallelGC	0.56
helloworld	96	64	96	UseParallelGC	0.52
helloworld	96	64	128	UseParallelGC	0.45
helloworld	96	64	160	UseParallelGC	0.47
helloworld	96	64	192	UseParallelGC	0.34
helloworld	96	64	224	UseParallelGC	0.4
helloworld	96	64	256	UseParallelGC	0.48
helloworld	96	64	512	UseParallelGC	0.39
helloworld	96	96	16	UseParallelGC	1.09
helloworld	96	96	32	UseParallelGC	0.97
helloworld	96	96	48	UseParallelGC	0.67
helloworld	96	96	64	UseParallelGC	0.54
helloworld	96	96	96	UseParallelGC	0.71
helloworld	96	96	128	UseParallelGC	0.49
helloworld	96	96	160	UseParallelGC	0.57
helloworld	96	96	192	UseParallelGC	0.7
helloworld	96	96	224	UseParallelGC	0.53
helloworld	96	96	256	UseParallelGC	0.62
helloworld	96	96	512	UseParallelGC	0.66
helloworld	128	16	16	UseParallelGC	1.36
helloworld	128	16	32	UseParallelGC	1.22
helloworld	128	16	48	UseParallelGC	1.19
helloworld	128	16	64	UseParallelGC	0.94
helloworld	128	16	96	UseParallelGC	0.89
