benchmark	max_heap	init_heap	min_heap	gc_name	exec_time
jolden	48	16	512	UseConcMarkSweepGC	0.01
jolden	64	16	256	UseConcMarkSweepGC	0.03
jolden	96	16	32	UseConcMarkSweepGC	0.01
jolden	96	16	128	UseConcMarkSweepGC	0.04
jolden	96	16	160	UseConcMarkSweepGC	0.01
jolden	96	16	192	UseConcMarkSweepGC	0.01
jolden	96	16	256	UseConcMarkSweepGC	0.02
jolden	96	16	512	UseConcMarkSweepGC	0.01
jolden	96	64	16	UseConcMarkSweepGC	0.01
jolden	96	96	16	UseConcMarkSweepGC	0.01
jolden	128	16	48	UseConcMarkSweepGC	0.01
jolden	128	16	512	UseConcMarkSweepGC	0.01
jolden	128	96	16	UseConcMarkSweepGC	0.01
jolden	160	16	16	UseConcMarkSweepGC	0.01
jolden	160	16	64	UseConcMarkSweepGC	0.01
jolden	160	16	160	UseConcMarkSweepGC	0.01
jolden	160	16	512	UseConcMarkSweepGC	0.01
jolden	192	16	16	UseConcMarkSweepGC	0.01
jolden	192	16	32	UseConcMarkSweepGC	0.01
jolden	192	16	48	UseConcMarkSweepGC	0.01
jolden	192	16	96	UseConcMarkSweepGC	0.01
jolden	192	16	160	UseConcMarkSweepGC	0.01
jolden	192	16	512	UseConcMarkSweepGC	0.01
jolden	192	128	16	UseConcMarkSweepGC	0.01
jolden	224	16	32	UseConcMarkSweepGC	0.01
jolden	224	16	64	UseConcMarkSweepGC	0.01
jolden	224	16	96	UseConcMarkSweepGC	0.01
jolden	224	48	16	UseConcMarkSweepGC	0.01
jolden	224	64	16	UseConcMarkSweepGC	0.01
jolden	224	128	16	UseConcMarkSweepGC	0.02
jolden	224	192	16	UseConcMarkSweepGC	0.01
jolden	256	16	192	UseConcMarkSweepGC	0.02
jolden	256	32	16	UseConcMarkSweepGC	0.01
jolden	256	64	16	UseConcMarkSweepGC	0.01
jolden	256	224	16	UseConcMarkSweepGC	0.01
jolden	512	16	32	UseConcMarkSweepGC	0.01
jolden	512	16	48	UseConcMarkSweepGC	0.01
jolden	512	16	96	UseConcMarkSweepGC	0.01
jolden	512	16	160	UseConcMarkSweepGC	0.01
jolden	512	48	16	UseConcMarkSweepGC	0.01
jolden	512	96	16	UseConcMarkSweepGC	0.01
jolden	512	160	16	UseConcMarkSweepGC	0.01
jolden	512	224	16	UseConcMarkSweepGC	0.01
jolden	512	256	16	UseConcMarkSweepGC	0.01
jolden	512	512	16	UseConcMarkSweepGC	0.01
jolden	16	16	16	UseG1GC	0.02
jolden	16	16	32	UseG1GC	0.02
jolden	16	16	48	UseG1GC	0.02
jolden	16	16	64	UseG1GC	0.02
jolden	16	16	96	UseG1GC	0.03
jolden	16	16	128	UseG1GC	0.05
jolden	16	16	160	UseG1GC	0.02
jolden	16	16	192	UseG1GC	0.02
jolden	16	16	224	UseG1GC	0.02
jolden	16	16	256	UseG1GC	0.03
jolden	16	16	512	UseG1GC	0.02
jolden	32	16	32	UseG1GC	0.01
jolden	32	16	48	UseG1GC	0.02
jolden	32	16	96	UseG1GC	0.01
jolden	32	16	128	UseG1GC	0.01
jolden	32	16	256	UseG1GC	0.01
jolden	48	16	16	UseG1GC	0.01
jolden	48	16	48	UseG1GC	0.01
jolden	48	16	64	UseG1GC	0.01
jolden	48	16	512	UseG1GC	0.01
jolden	48	32	16	UseG1GC	0.02
jolden	64	16	128	UseG1GC	0.01
jolden	64	16	160	UseG1GC	0.01
jolden	64	16	192	UseG1GC	0.01
jolden	64	64	16	UseG1GC	0.01
jolden	96	16	16	UseG1GC	0.01
jolden	96	16	64	UseG1GC	0.01
jolden	96	16	96	UseG1GC	0.02
jolden	96	16	128	UseG1GC	0.01
jolden	96	16	512	UseG1GC	0.01
jolden	96	32	16	UseG1GC	0.01
jolden	96	48	16	UseG1GC	0.01
jolden	128	16	16	UseG1GC	0.01
jolden	128	16	32	UseG1GC	0.01
jolden	128	16	64	UseG1GC	0.01
jolden	128	16	224	UseG1GC	0.01
jolden	128	32	16	UseG1GC	0.01
jolden	128	96	16	UseG1GC	0.01
jolden	160	16	16	UseG1GC	0.01
jolden	160	16	64	UseG1GC	0.01
jolden	160	16	96	UseG1GC	0.01
jolden	160	64	16	UseG1GC	0.01
jolden	160	96	16	UseG1GC	0.01
jolden	160	128	16	UseG1GC	0.01
jolden	160	160	16	UseG1GC	0.01
jolden	192	16	48	UseG1GC	0.01
jolden	192	16	128	UseG1GC	0.01
jolden	192	16	256	UseG1GC	0.01
jolden	192	16	512	UseG1GC	0.01
jolden	192	32	16	UseG1GC	0.01
jolden	192	64	16	UseG1GC	0.01
jolden	192	128	16	UseG1GC	0.01
jolden	224	16	16	UseG1GC	0.01
jolden	224	16	48	UseG1GC	0.01
jolden	224	16	160	UseG1GC	0.01
jolden	224	48	16	UseG1GC	0.01
jolden	224	64	16	UseG1GC	0.01
jolden	224	96	16	UseG1GC	0.01
jolden	224	128	16	UseG1GC	0.01
jolden	256	16	128	UseG1GC	0.01
jolden	256	16	160	UseG1GC	0.01
jolden	256	16	192	UseG1GC	0.01
jolden	256	48	16	UseG1GC	0.01
jolden	256	64	16	UseG1GC	0.01
jolden	512	16	32	UseG1GC	0.01
jolden	512	16	512	UseG1GC	0.01
jolden	512	48	16	UseG1GC	0.01
jolden	512	64	16	UseG1GC	0.02
jolden	512	96	16	UseG1GC	0.01
jolden	512	160	16	UseG1GC	0.01
jolden	512	224	16	UseG1GC	0.01
jolden	512	512	16	UseG1GC	0.01
jolden	16	16	16	UseParNewGC	0.01
jolden	16	16	224	UseParNewGC	0.01
jolden	32	16	16	UseParNewGC	0.01
jolden	32	16	512	UseParNewGC	0.01
jolden	48	16	32	UseParNewGC	0.01
jolden	48	16	48	UseParNewGC	0.01
jolden	48	16	160	UseParNewGC	0.01
jolden	48	16	192	UseParNewGC	0.01
jolden	48	16	512	UseParNewGC	0.01
jolden	64	16	192	UseParNewGC	0.01
jolden	64	64	16	UseParNewGC	0.01
jolden	96	16	32	UseParNewGC	0.01
jolden	96	48	16	UseParNewGC	0.01
jolden	96	64	16	UseParNewGC	0.01
jolden	128	128	16	UseParNewGC	0.02
jolden	160	16	64	UseParNewGC	0.01
jolden	160	16	128	UseParNewGC	0.01
jolden	160	16	192	UseParNewGC	0.01
jolden	160	16	224	UseParNewGC	0.02
jolden	160	64	16	UseParNewGC	0.01
jolden	192	16	48	UseParNewGC	0.01
jolden	192	16	128	UseParNewGC	0.01
jolden	192	16	160	UseParNewGC	0.04
jolden	192	16	192	UseParNewGC	0.01
jolden	192	48	16	UseParNewGC	0.01
jolden	192	160	16	UseParNewGC	0.01
jolden	192	192	16	UseParNewGC	0.01
jolden	224	16	32	UseParNewGC	0.01
jolden	224	16	128	UseParNewGC	0.01
jolden	224	16	256	UseParNewGC	0.01
jolden	224	16	512	UseParNewGC	0.01
jolden	224	128	16	UseParNewGC	0.01
jolden	256	16	48	UseParNewGC	0.01
jolden	256	16	128	UseParNewGC	0.03
jolden	256	16	224	UseParNewGC	0.04
jolden	256	16	256	UseParNewGC	0.01
jolden	256	32	16	UseParNewGC	0.01
jolden	256	48	16	UseParNewGC	0.01
jolden	256	64	16	UseParNewGC	0.01
jolden	256	128	16	UseParNewGC	0.01
jolden	256	192	16	UseParNewGC	0.01
jolden	512	16	32	UseParNewGC	0.03
jolden	512	16	160	UseParNewGC	0.01
jolden	512	16	192	UseParNewGC	0.01
jolden	512	16	224	UseParNewGC	0.04
jolden	512	32	16	UseParNewGC	0.01
jolden	512	48	16	UseParNewGC	0.01
jolden	512	96	16	UseParNewGC	0.03
jolden	512	160	16	UseParNewGC	0.02
jolden	512	256	16	UseParNewGC	0.01
jolden	16	16	64	UseSerialGC	0.01
jolden	16	16	160	UseSerialGC	0.01
jolden	32	16	32	UseSerialGC	0.01
jolden	32	16	224	UseSerialGC	0.01
jolden	32	16	256	UseSerialGC	0.01
jolden	48	16	16	UseSerialGC	0.01
jolden	48	16	64	UseSerialGC	0.01
jolden	48	16	96	UseSerialGC	0.01
jolden	48	16	256	UseSerialGC	0.01
jolden	64	16	48	UseSerialGC	0.01
jolden	64	16	96	UseSerialGC	0.01
jolden	64	64	16	UseSerialGC	0.01
jolden	96	16	160	UseSerialGC	0.01
jolden	96	16	256	UseSerialGC	0.01
jolden	96	96	16	UseSerialGC	0.01
jolden	128	16	32	UseSerialGC	0.01
jolden	128	16	64	UseSerialGC	0.01
jolden	128	16	160	UseSerialGC	0.01
jolden	128	16	192	UseSerialGC	0.01
jolden	128	16	224	UseSerialGC	0.01
jolden	160	16	224	UseSerialGC	0.01
jolden	160	16	256	UseSerialGC	0.01
