benchmark	max_heap	init_heap	min_heap	gc_name	exec_time
jolden	96	32	160	UseParallelGC	0.02
jolden	96	32	192	UseParallelGC	0.02
jolden	96	32	224	UseParallelGC	0.02
jolden	96	32	256	UseParallelGC	0.02
jolden	96	32	512	UseParallelGC	0.01
jolden	96	48	16	UseParallelGC	0.04
jolden	96	48	32	UseParallelGC	0.03
jolden	96	48	48	UseParallelGC	0.02
jolden	96	48	64	UseParallelGC	0.02
jolden	96	48	96	UseParallelGC	0.02
jolden	96	48	128	UseParallelGC	0.02
jolden	96	48	160	UseParallelGC	0.01
jolden	96	48	192	UseParallelGC	0.02
jolden	96	48	224	UseParallelGC	0.02
jolden	96	48	256	UseParallelGC	0.02
jolden	96	48	512	UseParallelGC	0.02
jolden	96	64	16	UseParallelGC	0.04
jolden	96	64	32	UseParallelGC	0.03
jolden	96	64	48	UseParallelGC	0.02
jolden	96	64	64	UseParallelGC	0.02
jolden	96	64	96	UseParallelGC	0.02
jolden	96	64	128	UseParallelGC	0.02
jolden	96	64	160	UseParallelGC	0.02
jolden	96	64	192	UseParallelGC	0.02
jolden	96	64	224	UseParallelGC	0.02
jolden	96	64	256	UseParallelGC	0.02
jolden	96	64	512	UseParallelGC	0.02
jolden	96	96	16	UseParallelGC	0.04
jolden	96	96	32	UseParallelGC	0.02
jolden	96	96	48	UseParallelGC	0.02
jolden	96	96	64	UseParallelGC	0.02
jolden	96	96	96	UseParallelGC	0.03
jolden	96	96	128	UseParallelGC	0.02
jolden	96	96	160	UseParallelGC	0.03
jolden	96	96	192	UseParallelGC	0.02
jolden	96	96	224	UseParallelGC	0.03
jolden	96	96	256	UseParallelGC	0.03
jolden	96	96	512	UseParallelGC	0.03
jolden	128	16	16	UseParallelGC	0.12
jolden	128	16	32	UseParallelGC	0.12
jolden	128	16	48	UseParallelGC	0.14
jolden	128	16	64	UseParallelGC	0.03
jolden	128	16	96	UseParallelGC	0.02
jolden	128	16	128	UseParallelGC	0.01
jolden	128	16	160	UseParallelGC	0.01
jolden	128	16	192	UseParallelGC	0.01
jolden	128	16	224	UseParallelGC	0.02
jolden	128	16	256	UseParallelGC	0.01
jolden	128	16	512	UseParallelGC	0.01
jolden	128	32	16	UseParallelGC	0.13
jolden	128	32	32	UseParallelGC	0.31
jolden	128	32	48	UseParallelGC	0.24
jolden	128	32	64	UseParallelGC	0.06
jolden	128	32	96	UseParallelGC	0.02
jolden	128	32	128	UseParallelGC	0.02
jolden	128	32	160	UseParallelGC	0.02
jolden	128	32	192	UseParallelGC	0.02
jolden	128	32	224	UseParallelGC	0.02
jolden	128	32	256	UseParallelGC	0.02
jolden	128	32	512	UseParallelGC	0.02
jolden	128	48	16	UseParallelGC	0.12
jolden	128	48	32	UseParallelGC	0.37
jolden	128	48	48	UseParallelGC	0.17
jolden	128	48	64	UseParallelGC	0.07
jolden	128	48	96	UseParallelGC	0.02
jolden	128	48	128	UseParallelGC	0.02
jolden	128	48	160	UseParallelGC	0.02
jolden	128	48	192	UseParallelGC	0.02
jolden	128	48	224	UseParallelGC	0.01
jolden	128	48	256	UseParallelGC	0.02
jolden	128	48	512	UseParallelGC	0.02
jolden	128	64	16	UseParallelGC	0.15
jolden	128	64	32	UseParallelGC	0.37
jolden	128	64	48	UseParallelGC	0.08
jolden	128	64	64	UseParallelGC	0.16
jolden	128	64	96	UseParallelGC	0.03
jolden	128	64	128	UseParallelGC	0.01
jolden	128	64	160	UseParallelGC	0.02
jolden	128	64	192	UseParallelGC	0.02
jolden	128	64	224	UseParallelGC	0.03
jolden	128	64	256	UseParallelGC	0.02
jolden	128	64	512	UseParallelGC	0.02
jolden	128	96	16	UseParallelGC	0.1
jolden	128	96	32	UseParallelGC	0.22
jolden	128	96	48	UseParallelGC	0.12
jolden	128	96	64	UseParallelGC	0.18
jolden	128	96	96	UseParallelGC	0.1
jolden	128	96	128	UseParallelGC	0.03
jolden	128	96	160	UseParallelGC	0.02
jolden	128	96	192	UseParallelGC	0.03
jolden	128	96	224	UseParallelGC	0.03
jolden	128	96	256	UseParallelGC	0.03
jolden	128	96	512	UseParallelGC	0.04
jolden	128	128	16	UseParallelGC	0.19
jolden	128	128	32	UseParallelGC	0.22
jolden	128	128	48	UseParallelGC	0.09
jolden	128	128	64	UseParallelGC	0.16
jolden	128	128	96	UseParallelGC	0.06
jolden	128	128	128	UseParallelGC	0.02
jolden	128	128	160	UseParallelGC	0.04
jolden	128	128	192	UseParallelGC	0.04
jolden	128	128	224	UseParallelGC	0.03
jolden	128	128	256	UseParallelGC	0.04
jolden	128	128	512	UseParallelGC	0.03
jolden	160	16	16	UseParallelGC	0.27
jolden	160	16	32	UseParallelGC	0.23
jolden	160	16	48	UseParallelGC	0.32
jolden	160	16	64	UseParallelGC	0.11
jolden	160	16	96	UseParallelGC	0.02
jolden	160	16	128	UseParallelGC	0.02
jolden	160	16	160	UseParallelGC	0.02
jolden	160	16	192	UseParallelGC	0.01
jolden	160	16	224	UseParallelGC	0.01
jolden	160	16	256	UseParallelGC	0.01
jolden	160	16	512	UseParallelGC	0.01
jolden	160	32	16	UseParallelGC	0.39
jolden	160	32	32	UseParallelGC	0.25
jolden	160	32	48	UseParallelGC	0.23
jolden	160	32	64	UseParallelGC	0.11
jolden	160	32	96	UseParallelGC	0.06
jolden	160	32	128	UseParallelGC	0.02
jolden	160	32	160	UseParallelGC	0.02
jolden	160	32	192	UseParallelGC	0.01
jolden	160	32	224	UseParallelGC	0.02
jolden	160	32	256	UseParallelGC	0.01
jolden	160	32	512	UseParallelGC	0.02
jolden	160	48	16	UseParallelGC	0.29
jolden	160	48	32	UseParallelGC	0.37
jolden	160	48	48	UseParallelGC	0.22
jolden	160	48	64	UseParallelGC	0.26
jolden	160	48	96	UseParallelGC	0.07
jolden	160	48	128	UseParallelGC	0.02
jolden	160	48	160	UseParallelGC	0.02
jolden	160	48	192	UseParallelGC	0.02
jolden	160	48	224	UseParallelGC	0.02
jolden	160	48	256	UseParallelGC	0.02
jolden	160	48	512	UseParallelGC	0.02
jolden	160	64	16	UseParallelGC	0.43
jolden	160	64	32	UseParallelGC	0.41
jolden	160	64	48	UseParallelGC	0.16
jolden	160	64	64	UseParallelGC	0.16
jolden	160	64	96	UseParallelGC	0.16
jolden	160	64	128	UseParallelGC	0.03
jolden	160	64	160	UseParallelGC	0.03
jolden	160	64	192	UseParallelGC	0.01
jolden	160	64	224	UseParallelGC	0.02
jolden	160	64	256	UseParallelGC	0.01
jolden	160	64	512	UseParallelGC	0.02
jolden	160	96	16	UseParallelGC	0.4
jolden	160	96	32	UseParallelGC	0.28
jolden	160	96	48	UseParallelGC	0.23
jolden	160	96	64	UseParallelGC	0.34
jolden	160	96	96	UseParallelGC	0.14
jolden	160	96	128	UseParallelGC	0.11
jolden	160	96	160	UseParallelGC	0.02
jolden	160	96	192	UseParallelGC	0.03
jolden	160	96	224	UseParallelGC	0.02
jolden	160	96	256	UseParallelGC	0.03
jolden	160	96	512	UseParallelGC	0.03
jolden	160	128	16	UseParallelGC	0.35
jolden	160	128	32	UseParallelGC	0.3
jolden	160	128	48	UseParallelGC	0.2
jolden	160	128	64	UseParallelGC	0.4
jolden	160	128	96	UseParallelGC	0.14
jolden	160	128	128	UseParallelGC	0.28
jolden	160	128	160	UseParallelGC	0.04
jolden	160	128	192	UseParallelGC	0.03
jolden	160	128	224	UseParallelGC	0.03
jolden	160	128	256	UseParallelGC	0.03
jolden	160	128	512	UseParallelGC	0.03
jolden	160	160	16	UseParallelGC	0.55
jolden	160	160	32	UseParallelGC	0.39
jolden	160	160	48	UseParallelGC	0.22
jolden	160	160	64	UseParallelGC	0.38
jolden	160	160	96	UseParallelGC	0.39
jolden	160	160	128	UseParallelGC	0.2
jolden	160	160	160	UseParallelGC	0.14
jolden	160	160	192	UseParallelGC	0.25
jolden	160	160	224	UseParallelGC	0.13
jolden	160	160	256	UseParallelGC	0.12
jolden	160	160	512	UseParallelGC	0.12
jolden	192	16	16	UseParallelGC	0.37
jolden	192	16	32	UseParallelGC	0.32
jolden	192	16	48	UseParallelGC	0.27
jolden	192	16	64	UseParallelGC	0.39
jolden	192	16	96	UseParallelGC	0.24
jolden	192	16	128	UseParallelGC	0.03
jolden	192	16	160	UseParallelGC	0.02
jolden	192	16	192	UseParallelGC	0.01
jolden	192	16	224	UseParallelGC	0.01
jolden	192	16	256	UseParallelGC	0.01
jolden	192	16	512	UseParallelGC	0.01
jolden	192	32	16	UseParallelGC	0.51
jolden	192	32	32	UseParallelGC	0.38
jolden	192	32	48	UseParallelGC	0.5
jolden	192	32	64	UseParallelGC	0.52
jolden	192	32	96	UseParallelGC	0.14
jolden	192	32	128	UseParallelGC	0.05
jolden	192	32	160	UseParallelGC	0.02
jolden	192	32	192	UseParallelGC	0.01
jolden	192	32	224	UseParallelGC	0.01
jolden	192	32	256	UseParallelGC	0.02
jolden	192	32	512	UseParallelGC	0.01
jolden	192	48	16	UseParallelGC	0.5
jolden	192	48	32	UseParallelGC	0.3
jolden	192	48	48	UseParallelGC	0.38
jolden	192	48	64	UseParallelGC	0.36
jolden	192	48	96	UseParallelGC	0.22
jolden	192	48	128	UseParallelGC	0.05
jolden	192	48	160	UseParallelGC	0.02
jolden	192	48	192	UseParallelGC	0.02
jolden	192	48	224	UseParallelGC	0.02
jolden	192	48	256	UseParallelGC	0.02
jolden	192	48	512	UseParallelGC	0.02
jolden	192	64	16	UseParallelGC	0.6
jolden	192	64	32	UseParallelGC	0.64
jolden	192	64	48	UseParallelGC	0.73
jolden	192	64	64	UseParallelGC	0.32
jolden	192	64	96	UseParallelGC	0.16
jolden	192	64	128	UseParallelGC	0.15
jolden	192	64	160	UseParallelGC	0.03
jolden	192	64	192	UseParallelGC	0.02
jolden	192	64	224	UseParallelGC	0.02
jolden	192	64	256	UseParallelGC	0.02
jolden	192	64	512	UseParallelGC	0.02
jolden	192	96	16	UseParallelGC	0.52
jolden	192	96	32	UseParallelGC	0.48
jolden	192	96	48	UseParallelGC	0.49
jolden	192	96	64	UseParallelGC	0.36
jolden	192	96	96	UseParallelGC	0.21
jolden	192	96	128	UseParallelGC	0.18
jolden	192	96	160	UseParallelGC	0.06
jolden	192	96	192	UseParallelGC	0.03
jolden	192	96	224	UseParallelGC	0.03
jolden	192	96	256	UseParallelGC	0.03
jolden	192	96	512	UseParallelGC	0.02
jolden	192	128	16	UseParallelGC	0.46
jolden	192	128	32	UseParallelGC	0.57
jolden	192	128	48	UseParallelGC	0.6
jolden	192	128	64	UseParallelGC	0.3
jolden	192	128	96	UseParallelGC	0.24
jolden	192	128	128	UseParallelGC	0.68
jolden	192	128	160	UseParallelGC	0.23
jolden	192	128	192	UseParallelGC	0.04
jolden	192	128	224	UseParallelGC	0.03
jolden	192	128	256	UseParallelGC	0.04
jolden	192	128	512	UseParallelGC	0.04
jolden	192	160	16	UseParallelGC	0.57
jolden	192	160	32	UseParallelGC	0.37
jolden	192	160	48	UseParallelGC	0.38
jolden	192	160	64	UseParallelGC	0.29
jolden	192	160	96	UseParallelGC	0.24
jolden	192	160	128	UseParallelGC	0.25
jolden	192	160	160	UseParallelGC	0.45
jolden	192	160	192	UseParallelGC	0.14
jolden	192	160	224	UseParallelGC	0.17
jolden	192	160	256	UseParallelGC	0.14
jolden	192	160	512	UseParallelGC	0.2
jolden	192	192	16	UseParallelGC	0.95
jolden	192	192	32	UseParallelGC	0.84
jolden	192	192	48	UseParallelGC	0.81
jolden	192	192	64	UseParallelGC	0.37
jolden	192	192	96	UseParallelGC	0.24
jolden	192	192	128	UseParallelGC	0.46
jolden	192	192	160	UseParallelGC	0.34
jolden	192	192	192	UseParallelGC	0.3
jolden	192	192	224	UseParallelGC	0.4
jolden	192	192	256	UseParallelGC	0.4
jolden	192	192	512	UseParallelGC	0.43
jolden	224	16	16	UseParallelGC	0.69
jolden	224	16	32	UseParallelGC	0.34
jolden	224	16	48	UseParallelGC	0.35
jolden	224	16	64	UseParallelGC	0.4
jolden	224	16	96	UseParallelGC	0.53
jolden	224	16	128	UseParallelGC	0.12
jolden	224	16	160	UseParallelGC	0.03
jolden	224	16	192	UseParallelGC	0.02
jolden	224	16	224	UseParallelGC	0.01
jolden	224	16	256	UseParallelGC	0.01
jolden	224	16	512	UseParallelGC	0.01
jolden	224	32	16	UseParallelGC	1.05
jolden	224	32	32	UseParallelGC	0.46
jolden	224	32	48	UseParallelGC	0.47
jolden	224	32	64	UseParallelGC	0.61
jolden	224	32	96	UseParallelGC	0.28
jolden	224	32	128	UseParallelGC	0.16
jolden	224	32	160	UseParallelGC	0.05
jolden	224	32	192	UseParallelGC	0.02
jolden	224	32	224	UseParallelGC	0.01
jolden	224	32	256	UseParallelGC	0.03
jolden	224	32	512	UseParallelGC	0.02
jolden	224	48	16	UseParallelGC	0.76
jolden	224	48	32	UseParallelGC	0.44
jolden	224	48	48	UseParallelGC	0.47
jolden	224	48	64	UseParallelGC	0.57
jolden	224	48	96	UseParallelGC	0.41
jolden	224	48	128	UseParallelGC	0.24
jolden	224	48	160	UseParallelGC	0.05
jolden	224	48	192	UseParallelGC	0.02
jolden	224	48	224	UseParallelGC	0.02
jolden	224	48	256	UseParallelGC	0.02
jolden	224	48	512	UseParallelGC	0.02
jolden	224	64	16	UseParallelGC	0.81
jolden	224	64	32	UseParallelGC	0.61
jolden	224	64	48	UseParallelGC	0.69
jolden	224	64	64	UseParallelGC	0.87
jolden	224	64	96	UseParallelGC	0.35
jolden	224	64	128	UseParallelGC	0.19
jolden	224	64	160	UseParallelGC	0.16
jolden	224	64	192	UseParallelGC	0.03
jolden	224	64	224	UseParallelGC	0.02
jolden	224	64	256	UseParallelGC	0.02
jolden	224	64	512	UseParallelGC	0.02
jolden	224	96	16	UseParallelGC	0.49
jolden	224	96	32	UseParallelGC	0.93
jolden	224	96	48	UseParallelGC	0.68
jolden	224	96	64	UseParallelGC	0.74
jolden	224	96	96	UseParallelGC	0.7
jolden	224	96	128	UseParallelGC	0.23
jolden	224	96	160	UseParallelGC	0.19
jolden	224	96	192	UseParallelGC	0.06
jolden	224	96	224	UseParallelGC	0.03
jolden	224	96	256	UseParallelGC	0.02
jolden	224	96	512	UseParallelGC	0.03
jolden	224	128	16	UseParallelGC	0.55
jolden	224	128	32	UseParallelGC	0.54
jolden	224	128	48	UseParallelGC	0.6
jolden	224	128	64	UseParallelGC	0.87
jolden	224	128	96	UseParallelGC	0.78
jolden	224	128	128	UseParallelGC	0.2
jolden	224	128	160	UseParallelGC	0.62
jolden	224	128	192	UseParallelGC	0.25
jolden	224	128	224	UseParallelGC	0.04
jolden	224	128	256	UseParallelGC	0.03
jolden	224	128	512	UseParallelGC	0.04
jolden	224	160	16	UseParallelGC	0.56
jolden	224	160	32	UseParallelGC	0.59
jolden	224	160	48	UseParallelGC	0.77
jolden	224	160	64	UseParallelGC	0.59
jolden	224	160	96	UseParallelGC	0.8
jolden	224	160	128	UseParallelGC	0.17
jolden	224	160	160	UseParallelGC	0.57
jolden	224	160	192	UseParallelGC	0.33
jolden	224	160	224	UseParallelGC	0.11
jolden	224	160	256	UseParallelGC	0.13
jolden	224	160	512	UseParallelGC	0.24
jolden	224	192	16	UseParallelGC	0.88
jolden	224	192	32	UseParallelGC	0.9
jolden	224	192	48	UseParallelGC	0.74
jolden	224	192	64	UseParallelGC	0.62
jolden	224	192	96	UseParallelGC	0.42
jolden	224	192	128	UseParallelGC	0.19
jolden	224	192	160	UseParallelGC	1.34
jolden	224	192	192	UseParallelGC	1.23
jolden	224	192	224	UseParallelGC	0.52
jolden	224	192	256	UseParallelGC	0.48
jolden	224	192	512	UseParallelGC	0.19
jolden	224	224	16	UseParallelGC	1.17
jolden	224	224	32	UseParallelGC	1.25
jolden	224	224	48	UseParallelGC	0.94
jolden	224	224	64	UseParallelGC	0.87
jolden	224	224	96	UseParallelGC	0.59
jolden	224	224	128	UseParallelGC	0.34
jolden	224	224	160	UseParallelGC	0.59
jolden	224	224	192	UseParallelGC	0.44
jolden	224	224	224	UseParallelGC	0.39
jolden	224	224	256	UseParallelGC	0.66
jolden	224	224	512	UseParallelGC	0.58
jolden	256	16	16	UseParallelGC	0.75
jolden	256	16	32	UseParallelGC	0.56
jolden	256	16	48	UseParallelGC	0.49
jolden	256	16	64	UseParallelGC	0.42
jolden	256	16	96	UseParallelGC	0.33
jolden	256	16	128	UseParallelGC	0.43
jolden	256	16	160	UseParallelGC	0.13
jolden	256	16	192	UseParallelGC	0.03
jolden	256	16	224	UseParallelGC	0.01
jolden	256	16	256	UseParallelGC	0.01
jolden	256	16	512	UseParallelGC	0.01
jolden	256	32	16	UseParallelGC	0.89
jolden	256	32	32	UseParallelGC	0.44
jolden	256	32	48	UseParallelGC	0.57
jolden	256	32	64	UseParallelGC	0.64
jolden	256	32	96	UseParallelGC	0.54
jolden	256	32	128	UseParallelGC	0.47
jolden	256	32	160	UseParallelGC	0.16
jolden	256	32	192	UseParallelGC	0.08
jolden	256	32	224	UseParallelGC	0.02
jolden	256	32	256	UseParallelGC	0.01
jolden	256	32	512	UseParallelGC	0.01
jolden	256	48	16	UseParallelGC	0.88
jolden	256	48	32	UseParallelGC	0.8
jolden	256	48	48	UseParallelGC	0.45
jolden	256	48	64	UseParallelGC	0.75
jolden	256	48	96	UseParallelGC	0.53
jolden	256	48	128	UseParallelGC	0.37
jolden	256	48	160	UseParallelGC	0.22
jolden	256	48	192	UseParallelGC	0.07
jolden	256	48	224	UseParallelGC	0.02
jolden	256	48	256	UseParallelGC	0.02
jolden	256	48	512	UseParallelGC	0.01
jolden	256	64	16	UseParallelGC	0.62
jolden	256	64	32	UseParallelGC	0.73
jolden	256	64	48	UseParallelGC	0.59
jolden	256	64	64	UseParallelGC	0.71
jolden	256	64	96	UseParallelGC	0.75
jolden	256	64	128	UseParallelGC	0.3
jolden	256	64	160	UseParallelGC	0.17
jolden	256	64	192	UseParallelGC	0.17
jolden	256	64	224	UseParallelGC	0.03
jolden	256	64	256	UseParallelGC	0.02
jolden	256	64	512	UseParallelGC	0.02
jolden	256	96	16	UseParallelGC	0.71
jolden	256	96	32	UseParallelGC	0.9
jolden	256	96	48	UseParallelGC	0.76
jolden	256	96	64	UseParallelGC	0.85
jolden	256	96	96	UseParallelGC	0.77
jolden	256	96	128	UseParallelGC	0.74
jolden	256	96	160	UseParallelGC	0.25
jolden	256	96	192	UseParallelGC	0.35
jolden	256	96	224	UseParallelGC	0.07
jolden	256	96	256	UseParallelGC	0.02
jolden	256	96	512	UseParallelGC	0.03
jolden	256	128	16	UseParallelGC	0.74
jolden	256	128	32	UseParallelGC	0.85
jolden	256	128	48	UseParallelGC	0.75
jolden	256	128	64	UseParallelGC	0.86
jolden	256	128	96	UseParallelGC	0.61
jolden	256	128	128	UseParallelGC	0.33
jolden	256	128	160	UseParallelGC	0.19
jolden	256	128	192	UseParallelGC	0.57
jolden	256	128	224	UseParallelGC	0.34
jolden	256	128	256	UseParallelGC	0.04
jolden	256	128	512	UseParallelGC	0.03
jolden	256	160	16	UseParallelGC	0.59
jolden	256	160	32	UseParallelGC	0.86
jolden	256	160	48	UseParallelGC	0.9
jolden	256	160	64	UseParallelGC	0.94
jolden	256	160	96	UseParallelGC	0.81
jolden	256	160	128	UseParallelGC	0.27
jolden	256	160	160	UseParallelGC	1.56
jolden	256	160	192	UseParallelGC	0.82
jolden	256	160	224	UseParallelGC	0.59
jolden	256	160	256	UseParallelGC	0.12
jolden	256	160	512	UseParallelGC	0.17
jolden	256	192	16	UseParallelGC	0.86
jolden	256	192	32	UseParallelGC	0.85
jolden	256	192	48	UseParallelGC	0.75
jolden	256	192	64	UseParallelGC	0.88
jolden	256	192	96	UseParallelGC	0.82
jolden	256	192	128	UseParallelGC	0.31
jolden	256	192	160	UseParallelGC	0.78
jolden	256	192	192	UseParallelGC	0.53
jolden	256	192	224	UseParallelGC	1.24
jolden	256	192	256	UseParallelGC	0.31
jolden	256	192	512	UseParallelGC	0.46
jolden	256	224	16	UseParallelGC	1.13
jolden	256	224	32	UseParallelGC	1.14
jolden	256	224	48	UseParallelGC	0.83
jolden	256	224	64	UseParallelGC	0.94
jolden	256	224	96	UseParallelGC	0.71
jolden	256	224	128	UseParallelGC	0.29
jolden	256	224	160	UseParallelGC	1.57
jolden	256	224	192	UseParallelGC	1.6
jolden	256	224	224	UseParallelGC	0.61
jolden	256	224	256	UseParallelGC	0.46
jolden	256	224	512	UseParallelGC	0.7
jolden	256	256	16	UseParallelGC	1.43
jolden	256	256	32	UseParallelGC	1.58
jolden	256	256	48	UseParallelGC	1.19
jolden	256	256	64	UseParallelGC	1.54
jolden	256	256	96	UseParallelGC	0.94
jolden	256	256	128	UseParallelGC	0.29
jolden	256	256	160	UseParallelGC	1.55
jolden	256	256	192	UseParallelGC	1.57
jolden	256	256	224	UseParallelGC	1.65
jolden	256	256	256	UseParallelGC	0.5
jolden	256	256	512	UseParallelGC	0.56
jolden	512	16	16	UseParallelGC	1.52
jolden	512	16	32	UseParallelGC	1.47
jolden	512	16	48	UseParallelGC	1.45
jolden	512	16	64	UseParallelGC	1.11
jolden	512	16	96	UseParallelGC	1.24
jolden	512	16	128	UseParallelGC	0.97
jolden	512	16	160	UseParallelGC	0.91
jolden	512	16	192	UseParallelGC	1.25
jolden	512	16	224	UseParallelGC	1.44
jolden	512	16	256	UseParallelGC	0.74
jolden	512	16	512	UseParallelGC	0.01
jolden	512	32	16	UseParallelGC	1.35
jolden	512	32	32	UseParallelGC	1.54
jolden	512	32	48	UseParallelGC	1.28
jolden	512	32	64	UseParallelGC	1.31
jolden	512	32	96	UseParallelGC	1.41
jolden	512	32	128	UseParallelGC	1.07
jolden	512	32	160	UseParallelGC	1.07
jolden	512	32	192	UseParallelGC	0.89
jolden	512	32	224	UseParallelGC	0.94
jolden	512	32	256	UseParallelGC	0.92
jolden	512	32	512	UseParallelGC	0.02
jolden	512	48	16	UseParallelGC	1.64
jolden	512	48	32	UseParallelGC	1.76
jolden	512	48	48	UseParallelGC	1.24
jolden	512	48	64	UseParallelGC	1.89
jolden	512	48	96	UseParallelGC	1.18
jolden	512	48	128	UseParallelGC	1.26
