benchmark	max_heap	init_heap	min_heap	gc_name	exec_time
jolden	48	16	512	UseConcMarkSweepGC	0.04
jolden	48	32	16	UseConcMarkSweepGC	0.07
jolden	48	48	16	UseConcMarkSweepGC	0.04
jolden	64	16	16	UseConcMarkSweepGC	0.03
jolden	64	16	32	UseConcMarkSweepGC	0.04
jolden	64	16	48	UseConcMarkSweepGC	0.05
jolden	64	16	64	UseConcMarkSweepGC	0.04
jolden	64	16	96	UseConcMarkSweepGC	0.05
jolden	64	16	128	UseConcMarkSweepGC	0.06
jolden	64	16	160	UseConcMarkSweepGC	0.04
jolden	64	16	192	UseConcMarkSweepGC	0.04
jolden	64	16	224	UseConcMarkSweepGC	0.04
jolden	64	16	256	UseConcMarkSweepGC	0.04
jolden	64	16	512	UseConcMarkSweepGC	0.06
jolden	64	32	16	UseConcMarkSweepGC	0.05
jolden	64	48	16	UseConcMarkSweepGC	0.03
jolden	64	64	16	UseConcMarkSweepGC	0.06
jolden	96	16	16	UseConcMarkSweepGC	0.04
jolden	96	16	32	UseConcMarkSweepGC	0.08
jolden	96	16	48	UseConcMarkSweepGC	0.04
jolden	96	16	64	UseConcMarkSweepGC	0.03
jolden	96	16	96	UseConcMarkSweepGC	0.05
jolden	96	16	128	UseConcMarkSweepGC	0.04
jolden	96	16	160	UseConcMarkSweepGC	0.04
jolden	96	16	192	UseConcMarkSweepGC	0.04
jolden	96	16	224	UseConcMarkSweepGC	0.05
jolden	96	16	256	UseConcMarkSweepGC	0.03
jolden	96	16	512	UseConcMarkSweepGC	0.03
jolden	96	32	16	UseConcMarkSweepGC	0.06
jolden	96	48	16	UseConcMarkSweepGC	0.1
jolden	96	64	16	UseConcMarkSweepGC	0.08
jolden	96	96	16	UseConcMarkSweepGC	0.06
jolden	128	16	16	UseConcMarkSweepGC	0.04
jolden	128	16	32	UseConcMarkSweepGC	0.06
jolden	128	16	48	UseConcMarkSweepGC	0.06
jolden	128	16	64	UseConcMarkSweepGC	0.05
jolden	128	16	96	UseConcMarkSweepGC	0.13
jolden	128	16	128	UseConcMarkSweepGC	0.05
jolden	128	16	160	UseConcMarkSweepGC	0.04
jolden	128	16	192	UseConcMarkSweepGC	0.04
jolden	128	16	224	UseConcMarkSweepGC	0.03
jolden	128	16	256	UseConcMarkSweepGC	0.03
jolden	128	16	512	UseConcMarkSweepGC	0.04
jolden	128	32	16	UseConcMarkSweepGC	0.06
jolden	128	48	16	UseConcMarkSweepGC	0.07
jolden	128	64	16	UseConcMarkSweepGC	0.07
jolden	128	96	16	UseConcMarkSweepGC	0.04
jolden	128	128	16	UseConcMarkSweepGC	0.03
jolden	160	16	16	UseConcMarkSweepGC	0.03
jolden	160	16	32	UseConcMarkSweepGC	0.11
jolden	160	16	48	UseConcMarkSweepGC	0.06
jolden	160	16	64	UseConcMarkSweepGC	0.03
jolden	160	16	96	UseConcMarkSweepGC	0.04
jolden	160	16	128	UseConcMarkSweepGC	0.13
jolden	160	16	160	UseConcMarkSweepGC	0.05
jolden	160	16	192	UseConcMarkSweepGC	0.04
jolden	160	16	224	UseConcMarkSweepGC	0.05
jolden	160	16	256	UseConcMarkSweepGC	0.06
jolden	160	16	512	UseConcMarkSweepGC	0.04
jolden	160	32	16	UseConcMarkSweepGC	0.1
jolden	160	48	16	UseConcMarkSweepGC	0.09
jolden	160	64	16	UseConcMarkSweepGC	0.12
jolden	160	96	16	UseConcMarkSweepGC	0.11
jolden	160	128	16	UseConcMarkSweepGC	0.15
jolden	160	160	16	UseConcMarkSweepGC	0.09
jolden	192	16	16	UseConcMarkSweepGC	0.12
jolden	192	16	32	UseConcMarkSweepGC	0.06
jolden	192	16	48	UseConcMarkSweepGC	0.06
jolden	192	16	64	UseConcMarkSweepGC	0.08
jolden	192	16	96	UseConcMarkSweepGC	0.12
jolden	192	16	128	UseConcMarkSweepGC	0.09
jolden	192	16	160	UseConcMarkSweepGC	0.05
jolden	192	16	192	UseConcMarkSweepGC	0.06
jolden	192	16	224	UseConcMarkSweepGC	0.03
jolden	192	16	256	UseConcMarkSweepGC	0.06
jolden	192	16	512	UseConcMarkSweepGC	0.05
jolden	192	32	16	UseConcMarkSweepGC	0.09
jolden	192	48	16	UseConcMarkSweepGC	0.07
jolden	192	64	16	UseConcMarkSweepGC	0.1
jolden	192	96	16	UseConcMarkSweepGC	0.13
jolden	192	128	16	UseConcMarkSweepGC	0.04
jolden	192	160	16	UseConcMarkSweepGC	0.04
jolden	192	192	16	UseConcMarkSweepGC	0.05
jolden	224	16	16	UseConcMarkSweepGC	0.04
jolden	224	16	32	UseConcMarkSweepGC	0.04
jolden	224	16	48	UseConcMarkSweepGC	0.03
jolden	224	16	64	UseConcMarkSweepGC	0.03
