,min_heap,init_heap,max_heap,gc_name,entropy,complexity,dit,wmc,noc,cbo,rfc,lcom,ca,npm
14,16,96,96,4,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.777777777799999,3.15,1.4444444444
15,16,16,128,1,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.777777777799999,3.14,1.4444444444
16,16,32,128,3,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.777777777799999,3.14,1.4444444444
17,16,48,128,4,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.777777777799999,3.15,1.4444444444
18,16,64,128,1,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.777777777799999,3.15,1.4444444444
19,16,96,128,4,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.777777777799999,3.16,1.4444444444
20,16,128,128,4,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.777777777799999,3.15,1.4444444444
21,16,16,160,1,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.777777777799999,3.15,1.4444444444
22,16,32,160,1,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.777777777799999,3.16,1.4444444444
23,16,48,160,4,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.777777777799999,3.16,1.4444444444
24,16,64,160,1,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.777777777799999,3.17,1.4444444444
25,16,96,160,4,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.777777777799999,3.16,1.4444444444
26,16,128,160,1,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.777777777799999,3.16,1.4444444444
27,16,160,160,2,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.777777777799999,3.17,1.4444444444
28,16,16,192,4,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.777777777799999,3.17,1.4444444444
29,16,32,192,4,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.777777777799999,3.18,1.4444444444
30,16,48,192,4,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.777777777799999,3.17,1.4444444444
31,16,64,192,1,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.777777777799999,3.17,1.4444444444
32,16,96,192,0,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.777777777799999,3.18,1.4444444444
33,16,128,192,4,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.777777777799999,3.18,1.4444444444
34,16,160,192,4,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.777777777799999,3.19,1.4444444444
35,16,192,192,4,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.777777777799999,3.18,1.4444444444
36,16,16,224,1,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.777777777799999,3.18,1.4444444444
37,16,32,224,3,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.777777777799999,3.19,1.4444444444
38,16,48,224,4,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.777777777799999,3.19,1.4444444444
39,16,64,224,1,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.777777777799999,3.11,1.4444444444
40,16,96,224,4,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.777777777799999,3.19,1.4444444444
41,16,128,224,4,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.777777777799999,3.19,1.4444444444
42,16,160,224,4,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.777777777799999,3.11,1.4444444444
43,16,192,224,4,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.777777777799999,3.11,1.4444444444
44,16,224,224,1,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.777777777799999,3.111,1.4444444444
45,16,16,256,4,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.777777777799999,3.11,1.4444444444
46,16,32,256,1,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.777777777799999,3.11,1.4444444444
47,16,48,256,1,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.777777777799999,3.111,1.4444444444
48,16,64,256,1,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.777777777799999,3.111,1.4444444444
49,16,96,256,4,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.777777777799999,3.112,1.4444444444
50,16,128,256,4,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.777777777799999,3.111,1.4444444444
51,16,160,256,1,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.777777777799999,3.111,1.4444444444
52,16,192,256,1,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.777777777799999,3.112,1.4444444444
53,16,224,256,1,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.777777777799999,3.112,1.4444444444
54,16,256,256,4,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.777777777799999,3.113,1.4444444444
55,16,16,512,4,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.777777777799999,3.112,1.4444444444
56,16,32,512,4,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.777777777799999,3.112,1.4444444444
57,16,48,512,4,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.777777777799999,3.113,1.4444444444
58,16,64,512,1,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.777777777799999,3.113,1.4444444444
59,16,96,512,4,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.777777777799999,3.114,1.4444444444
60,16,128,512,4,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.777777777799999,3.113,1.4444444444
61,16,160,512,4,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.777777777799999,3.113,1.4444444444
62,16,192,512,4,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.777777777799999,3.114,1.4444444444
63,16,224,512,3,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.777777777799999,3.114,1.4444444444
64,16,256,512,4,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.777777777799999,3.115,1.4444444444
65,16,512,512,4,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.777777777799999,3.114,1.4444444444
66,32,16,16,2,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.777777777799999,3.114,1.4444444444
67,32,16,32,2,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.777777777799999,3.115,1.4444444444
68,32,32,32,2,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.777777777799999,3.115,1.4444444444
69,32,16,48,1,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.777777777799999,3.116,1.4444444444
70,32,32,48,2,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.777777777799999,3.115,1.4444444444
71,32,48,48,2,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.777777777799999,3.115,1.4444444444
72,32,16,64,1,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.777777777799999,3.116,1.4444444444
73,32,32,64,1,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.777777777799999,3.117,1.4444444444
74,32,48,64,1,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.777777777799999,3.116,1.4444444444
75,32,64,64,4,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.777777777799999,3.116,1.4444444444
76,32,16,96,1,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.777777777799999,3.117,1.4444444444
77,32,32,96,1,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.777777777799999,3.1180000000000003,1.4444444444
78,32,48,96,4,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.777777777799999,3.117,1.4444444444
79,32,64,96,1,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.777777777799999,3.117,1.4444444444
80,32,96,96,4,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.777777777799999,3.1180000000000003,1.4444444444
81,32,16,128,1,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.777777777799999,3.1189999999999998,1.4444444444
82,32,32,128,1,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.777777777799999,3.1180000000000003,1.4444444444
83,32,48,128,4,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.777777777799999,3.1180000000000003,1.4444444444
84,32,64,128,1,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.777777777799999,3.1189999999999998,1.4444444444
85,32,96,128,4,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.777777777799999,3.12,1.4444444444
86,32,128,128,4,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.777777777799999,3.1189999999999998,1.4444444444
87,32,16,160,1,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.777777777799999,3.1189999999999998,1.4444444444
88,32,32,160,1,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.777777777799999,3.12,1.4444444444
89,32,48,160,4,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.777777777799999,3.1210000000000004,1.4444444444
90,32,64,160,4,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.777777777799999,3.12,1.4444444444
91,32,96,160,4,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.777777777799999,3.12,1.4444444444
92,32,128,160,4,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.777777777799999,3.1210000000000004,1.4444444444
93,32,160,160,4,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.777777777799999,3.122,1.4444444444
94,32,16,192,4,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.777777777799999,3.1210000000000004,1.4444444444
95,32,32,192,1,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.777777777799999,3.1210000000000004,1.4444444444
96,32,48,192,4,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.777777777799999,3.122,1.4444444444
97,32,64,192,4,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.777777777799999,3.123,1.4444444444
98,32,96,192,4,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.777777777799999,3.122,1.4444444444
99,32,128,192,4,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.777777777799999,3.122,1.4444444444
100,32,160,192,4,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.777777777799999,3.123,1.4444444444
101,32,192,192,4,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.777777777799999,3.1239999999999997,1.4444444444
102,32,16,224,4,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.777777777799999,3.123,1.4444444444
103,32,32,224,1,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.777777777799999,3.123,1.4444444444
104,32,48,224,4,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.777777777799999,3.1239999999999997,1.4444444444
105,32,64,224,1,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.777777777799999,3.125,1.4444444444
106,32,96,224,4,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.777777777799999,3.1239999999999997,1.4444444444
107,32,128,224,4,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.777777777799999,3.1239999999999997,1.4444444444
108,32,160,224,4,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.777777777799999,3.125,1.4444444444
109,32,192,224,4,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.777777777799999,3.1260000000000003,1.4444444444
110,32,224,224,4,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.777777777799999,3.125,1.4444444444
111,32,16,256,1,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.777777777799999,3.125,1.4444444444
112,32,32,256,1,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.777777777799999,3.1260000000000003,1.4444444444
113,32,48,256,4,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.777777777799999,3.127,1.4444444444
114,32,64,256,4,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.777777777799999,3.1260000000000003,1.4444444444
115,32,96,256,4,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.777777777799999,3.1260000000000003,1.4444444444
116,32,128,256,4,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.777777777799999,3.127,1.4444444444
117,32,160,256,4,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.777777777799999,3.128,1.4444444444
118,32,192,256,4,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.777777777799999,3.127,1.4444444444
119,32,224,256,4,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.777777777799999,3.127,1.4444444444
120,32,256,256,4,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.777777777799999,3.128,1.4444444444
121,32,16,512,4,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.777777777799999,3.1289999999999996,1.4444444444
122,32,32,512,1,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.777777777799999,3.128,1.4444444444
123,32,48,512,4,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.777777777799999,3.128,1.4444444444
124,32,64,512,1,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.777777777799999,3.1289999999999996,1.4444444444
125,32,96,512,4,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.777777777799999,3.13,1.4444444444
126,32,128,512,4,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.777777777799999,3.1289999999999996,1.4444444444
127,32,160,512,4,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.777777777799999,3.1289999999999996,1.4444444444
128,32,192,512,4,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.777777777799999,3.13,1.4444444444
129,32,224,512,4,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.777777777799999,3.1310000000000002,1.4444444444
130,32,256,512,4,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.777777777799999,3.13,1.4444444444
131,32,512,512,4,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.777777777799999,3.13,1.4444444444
132,48,16,16,2,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.777777777799999,3.1310000000000002,1.4444444444
133,48,16,32,2,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.777777777799999,3.1319999999999997,1.4444444444
134,48,32,32,2,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.777777777799999,3.1310000000000002,1.4444444444
135,48,16,48,2,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.777777777799999,3.1310000000000002,1.4444444444
136,48,32,48,2,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.777777777799999,3.1319999999999997,1.4444444444
137,48,48,48,2,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.777777777799999,3.133,1.4444444444
138,48,16,64,1,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.777777777799999,3.1319999999999997,1.4444444444
139,48,32,64,1,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.777777777799999,3.1319999999999997,1.4444444444
140,48,48,64,1,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.777777777799999,3.133,1.4444444444
141,48,64,64,1,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.777777777799999,3.134,1.4444444444
142,48,16,96,1,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.777777777799999,3.133,1.4444444444
143,48,32,96,1,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.777777777799999,3.133,1.4444444444
144,48,48,96,1,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.777777777799999,3.134,1.4444444444
145,48,64,96,1,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.777777777799999,3.135,1.4444444444
146,48,96,96,4,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.777777777799999,3.134,1.4444444444
147,48,16,128,1,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.777777777799999,3.134,1.4444444444
148,48,32,128,1,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.777777777799999,3.135,1.4444444444
149,48,48,128,1,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.777777777799999,3.136,1.4444444444
150,48,64,128,1,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.777777777799999,3.135,1.4444444444
151,48,96,128,2,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.777777777799999,3.135,1.4444444444
152,48,128,128,4,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.777777777799999,3.136,1.4444444444
153,48,16,160,0,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.777777777799999,3.137,1.4444444444
154,48,32,160,1,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.777777777799999,3.136,1.4444444444
155,48,48,160,1,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.777777777799999,3.136,1.4444444444
156,48,64,160,1,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.777777777799999,3.137,1.4444444444
157,48,96,160,4,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.777777777799999,3.138,1.4444444444
158,48,128,160,0,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.777777777799999,3.137,1.4444444444
159,48,160,160,4,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.777777777799999,3.137,1.4444444444
160,48,16,192,1,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.777777777799999,3.138,1.4444444444
161,48,32,192,1,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.777777777799999,3.139,1.4444444444
162,48,48,192,1,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.777777777799999,3.138,1.4444444444
163,48,64,192,1,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.777777777799999,3.138,1.4444444444
164,48,96,192,4,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.777777777799999,3.139,1.4444444444
165,48,128,192,4,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.777777777799999,3.14,1.4444444444
166,48,160,192,4,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.777777777799999,3.139,1.4444444444
167,48,192,192,4,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.777777777799999,3.139,1.4444444444
168,48,16,224,1,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.777777777799999,3.139,1.4444444444
169,48,32,224,1,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.777777777799999,3.14,1.4444444444
170,48,48,224,1,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.777777777799999,3.141,1.4444444444
171,48,64,224,1,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.777777777799999,3.14,1.4444444444
172,48,96,224,4,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.777777777799999,3.14,1.4444444444
173,48,128,224,4,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.777777777799999,3.14,1.4444444444
174,48,160,224,4,3.5637039932,0.5873828589,8.1111111111,0.7777777778,0.2222222222,3.1111111111,21.3333333333,14.777777777799999,3.141,1.4444444444
