benchmark	max_heap	init_heap	min_heap	gc_name	exec_time
luindex	256	160	512	UseParallelGC	0.01
luindex	256	192	16	UseParallelGC	0.01
luindex	256	192	32	UseParallelGC	0.01
luindex	256	192	48	UseParallelGC	0.01
luindex	256	192	64	UseParallelGC	0.01
luindex	256	192	96	UseParallelGC	0.01
luindex	256	192	128	UseParallelGC	0.01
luindex	256	192	160	UseParallelGC	0.01
luindex	256	192	192	UseParallelGC	0.01
luindex	256	192	224	UseParallelGC	0.01
luindex	256	192	512	UseParallelGC	0.02
luindex	256	224	16	UseParallelGC	0.01
luindex	256	224	32	UseParallelGC	0.01
luindex	256	224	48	UseParallelGC	0.01
luindex	256	224	64	UseParallelGC	0.01
luindex	256	224	96	UseParallelGC	0.01
luindex	256	224	128	UseParallelGC	0.01
luindex	256	224	160	UseParallelGC	0.01
luindex	256	224	192	UseParallelGC	0.01
luindex	256	224	256	UseParallelGC	0.01
luindex	256	224	512	UseParallelGC	0.02
luindex	256	256	16	UseParallelGC	0.01
luindex	256	256	48	UseParallelGC	0.01
luindex	256	256	64	UseParallelGC	0.01
luindex	256	256	96	UseParallelGC	0.01
luindex	256	256	128	UseParallelGC	0.01
luindex	256	256	160	UseParallelGC	0.01
luindex	256	256	192	UseParallelGC	0.01
luindex	256	256	224	UseParallelGC	0.01
luindex	256	256	256	UseParallelGC	0.02
luindex	512	16	16	UseParallelGC	0.01
luindex	512	16	32	UseParallelGC	0.03
luindex	512	16	48	UseParallelGC	0.01
luindex	512	16	64	UseParallelGC	0.01
luindex	512	16	96	UseParallelGC	0.01
luindex	512	16	128	UseParallelGC	0.01
luindex	512	16	160	UseParallelGC	0.01
luindex	512	16	192	UseParallelGC	0.02
luindex	512	16	224	UseParallelGC	0.02
luindex	512	16	256	UseParallelGC	0.02
luindex	512	16	512	UseParallelGC	0.03
luindex	512	32	16	UseParallelGC	0.01
luindex	512	32	32	UseParallelGC	0.02
luindex	512	32	48	UseParallelGC	0.02
luindex	512	32	64	UseParallelGC	0.01
luindex	512	32	96	UseParallelGC	0.01
luindex	512	32	128	UseParallelGC	0.02
luindex	512	32	160	UseParallelGC	0.02
luindex	512	32	192	UseParallelGC	0.01
luindex	512	32	224	UseParallelGC	0.01
luindex	512	32	256	UseParallelGC	0.01
luindex	512	32	512	UseParallelGC	0.01
luindex	512	48	16	UseParallelGC	0.01
luindex	512	48	32	UseParallelGC	0.01
luindex	512	48	48	UseParallelGC	0.02
luindex	512	48	64	UseParallelGC	0.01
luindex	512	48	96	UseParallelGC	0.01
luindex	512	48	128	UseParallelGC	0.01
luindex	512	48	160	UseParallelGC	0.01
luindex	512	48	192	UseParallelGC	0.01
luindex	512	48	224	UseParallelGC	0.01
luindex	512	48	256	UseParallelGC	0.01
luindex	512	48	512	UseParallelGC	0.01
luindex	512	64	16	UseParallelGC	0.01
luindex	512	64	32	UseParallelGC	0.02
luindex	512	64	48	UseParallelGC	0.01
luindex	512	64	64	UseParallelGC	0.01
luindex	512	64	128	UseParallelGC	0.01
luindex	512	64	160	UseParallelGC	0.01
luindex	512	64	192	UseParallelGC	0.01
luindex	512	64	224	UseParallelGC	0.01
luindex	512	64	256	UseParallelGC	0.01
luindex	512	64	512	UseParallelGC	0.02
luindex	512	96	16	UseParallelGC	0.01
luindex	512	96	32	UseParallelGC	0.01
luindex	512	96	48	UseParallelGC	0.01
luindex	512	96	64	UseParallelGC	0.04
luindex	512	96	96	UseParallelGC	0.01
luindex	512	96	128	UseParallelGC	0.02
